,CP002989.1_v1,CP002989.1_v2,CP002989.1_v3,CP002989.1_v4,CP007061.1_v1,CP007061.1_v2,CP031298.1_v1,CP040680.1_v1,CP046867.1_v1,CP050016.1_v1,CP050017.1_v1,CP119561.1_v1,CP119562.1_v1,CP119781.1_v1,CP119793.1_v1,CP119808.1_v1,CP126163.1_v1,NC_002608.1_v1,NC_004852.1_v1,NC_006393.1_v1,NC_006394.1_v1,NC_006422.1_v1,NC_006423.1_v1,NC_006424.1_v1,NC_006425.1_v1,NC_010597.1_v1,NC_010598.1_v1,NC_012624.1_v1,NC_014299.1_v1_v1,NC_014299.1_v2,NC_014299.1_v3_v1,NC_014300.1_v1,NC_015667.1_v1,NC_019963.1_v1_v1,NC_019963.1_v2,NC_021914.1_v1,NC_023011.1_v1,NZ_AP017570.1_v1,NZ_AP017571.1_v1,NZ_CP008875.1_v1,NZ_CP010532.1_v1,NZ_CP010533.1_v1,NZ_CP011565.1_v1,NZ_CP019068.1_v1,NZ_CP019156.1_v1,NZ_CP019286.1_v1,NZ_CP024045.1_v1,NZ_CP026312.1_v1,NZ_CP026313.1_v1,NZ_CP031308.1_v1,NZ_CP031314.1_v1,NZ_CP034344.1_v1,NZ_CP034344.1_v2,NZ_CP035121.1_v1,NZ_CP039134.1_v1,NZ_CP039135.1_v1,NZ_CP040331.1_v1,NZ_CP040331.1_v2,NZ_CP045489.1_v1,NZ_CP053943.1_v1,NZ_CP054586.1_v1,NZ_CP054586.1_v2,NZ_CP054589.1_v1,NZ_CP054589.1_v2,NZ_CP054708.1_v1,NZ_CP054709.1_v1,NZ_CP054709.1_v2,NZ_CP058531.1_v1,NZ_CP063206.1_v1,NZ_CP063206.1_v2,NZ_CP063208.1_v1,NZ_CP064790.1_v1,NZ_CP069189.1_v1,NZ_CP069193.1_v1,NZ_CP070334.1_v1,NZ_CP070335.2_v1,NZ_CP070375.1_v1,NZ_CP073372.1_v1,NZ_CP077714.1_v1,NZ_CP077716.1_v1,NZ_CP082248.1_v1,NZ_CP082287.1_v1,NZ_CP082289.1_v1,NZ_CP083668.1_v1,NZ_CP083669.1_v1,NZ_CP084465.1_v1,NZ_CP084467.1_v1,NZ_CP084468.1_v1,NZ_CP084470.1_v1,NZ_CP084471.1_v1,NZ_CP084473.1_v1,NZ_CP084474.1_v1,NZ_CP084474.1_v2,NZ_CP084475.1_v1,NZ_CP084882.1_v1,NZ_CP084885.1_v1,NZ_CP085325.1_v1,NZ_CP085883.1_v1,NZ_CP087722.1_v1,NZ_CP087722.1_v2,NZ_CP089469.1_v1,NZ_CP089469.1_v2,NZ_CP089470.1_v1,NZ_CP089595.1_v1,NZ_CP090373.1_v1,NZ_CP095006.1_v1,NZ_CP095006.1_v2,NZ_CP095008.1_v1,NZ_CP095009.1_v1,NZ_CP095009.1_v2,NZ_CP095399.1_v1,NZ_CP095484.1_v1,NZ_CP095485.1_v1,NZ_CP098517.1_v1,NZ_CP098519.1_v1,NZ_CP100410.1_v1,NZ_CP100446.1_v1,NZ_CP100450.1_v1,NZ_CP100451.1_v1,NZ_CP100458.1_v1,NZ_CP101155.1_v1,NZ_CP101324.1_v1,NZ_CP101826.1_v1,NZ_CP101874.1_v1,NZ_CP104744.1_v1,NZ_CP104744.1_v2,NZ_CP106967.1_v1,NZ_CP106970.1_v1,NZ_CP111038.1_v1,NZ_CP111039.1_v1,NZ_CP111040.1_v1,NZ_CP119783.1_v1,NZ_CP119784.1_v1,NZ_CP119792.1_v1,NZ_CP119798.1_v1,NZ_CP119799.1_v1,NZ_CP119806.1_v1,NZ_CP119813.1_v1,NZ_CP120471.1_v1,NZ_CP126160.1_v1,NZ_CP126160.1_v2,NZ_CP127175.1_v1,NZ_CP127176.1_v1,NZ_CP128378.1_v1,NZ_CP135524.1_v1,NZ_CP135525.1_v1,NZ_CP135526.1_v1,NZ_LN831303.1_v1,NZ_LN831304.1_v1,NZ_MN918441.1_v1,NZ_MN918442.1_v1,NZ_OX281346.1_v1,NZ_OX281346.1_v2,U95377.1_v1
NZ_CP106967.1_v1,0.817371087211963,0.9407262090250702,0.99204968007536,0.8618960260567596,0.8527228312485269,0.783272956483057,0.9811436955962045,0.9711873141067309,0.9711873141067309,1.0,1.0,1.0,1.0,0.8121502094587294,0.9391433735573318,0.8204034376091756,1.0,0.9240863800954191,1.0,1.0,0.9739574942800275,1.0,1.0,1.0,0.9926015521772465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8275644371189332,0.9847389880903581,1.0,1.0,1.0,0.7526593769989456,0.8214821077226244,0.8264752526526358,1.0,1.0,0.8268241315282573,0.9624723840511739,0.9908433410246521,0.862712470763902,0.8802324880790534,0.8655067366199142,0.8011374017700337,0.8611919226554858,0.9742696415664958,0.8307318548264566,0.9741030171054926,0.859214671999148,0.9832048584372454,1.0,1.0,0.9784810192823369,0.9730228091745219,0.7793856119728829,0.8082785648465083,0.9742771718794432,0.8760962164083201,0.8206664269882231,0.9834354281539792,0.8879436964933575,0.8891378025202887,0.9842445999543306,0.8611539658207252,0.7253794149084954,1.0,0.8340047831232469,0.9924698872595376,0.8230905503652953,0.8470283614112737,0.8229245074498462,0.8538087982149245,0.9918585425913138,1.0,1.0,0.9892041600115778,0.7705220018183013,0.9739574942800275,0.9843793785104449,0.80629507810565,0.9736000661812146,0.9820959682105389,0.8243089599672875,0.8235960946623344,0.8124758609863398,0.9925435184022618,0.9638416620166317,0.9924722884434471,0.984004221980477,0.9561198008151481,0.9642855451905931,0.822298706311287,0.8952983167792107,0.9511270259513601,0.933222332819885,1.0,0.816705941444725,0.984362874764666,0.8724397168706906,0.8992438888619306,1.0,1.0,1.0,1.0,1.0,0.8264736460611763,0.8228669505153063,0.8168312913572351,0.8171764620167952,0.8162368240222241,0.8935939106172486,0.984191805731239,0.9124645358464117,0.9923635451401581,0.9920187265198558,0.9905115350225214,0.8213211698091668,0.8128725841994805,0.9811436955962045,0.7275490561545157,0.8826008742763316,0.0,0.765822575218281,0.96178238803605,1.0,0.9619364944019293,0.9832876569451153,0.9380256717340716,0.9833200982702052,0.9760976148706828,0.912789051526288,0.8777547648279083,0.8749846722546546,0.9386265537487903,0.8234977325395584,0.8176649094642189,0.9022668687670983,0.8456216110922342,0.8456842863861171,0.9845263706893079,0.9896731208360298,1.0,0.9723519789718283,0.8060455905080494,0.8726268005228861,0.9844530745964803,1.0,1.0,1.0
NZ_CP106970.1_v1,0.7614025929773864,0.9217242745663847,0.9802988631386796,0.7951166793743587,0.8059593107146913,0.7962543279574813,0.9110699965719311,0.9242857709712039,0.9242857709712039,1.0,1.0,0.9910431864702384,0.9884279885091423,0.6961132180208894,0.8863231776620444,0.8329532441756562,1.0,0.9218720881023772,1.0,1.0,0.9111514958696707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9634645923480085,1.0,1.0,0.7500775674952121,0.922826452897031,0.969409996247405,1.0,0.9796879953757951,0.7300813200736622,0.7819090378555225,0.8188123040851466,0.9795490658593089,0.9772500731342382,0.8189870018571879,0.9617950250548617,1.0,0.8015678723437168,0.8794085370394868,0.8243141805482037,0.7913158770280585,0.8702818191220071,0.8936977913439718,0.7845078850668621,0.896082528079394,0.8627041228566897,0.9130720361901559,1.0,0.9700426443463068,0.9577494512566909,0.9252466705700122,0.7529581752998233,0.7736615518568263,0.9325444577491695,0.8311419593377698,0.7645247311887482,0.967388551570324,0.8628151402752321,0.8762874658531692,0.9642622701101705,0.881989843735794,0.721644394899144,1.0,0.8149639024356644,1.0,0.7379561970732407,0.8431704921270453,0.8083283685086214,0.8510630511194294,0.9780454419182286,1.0,1.0,0.9688170806599761,0.7319013096390501,0.9105803498727922,0.9709465485186498,0.8158335289010833,0.9811017266046292,1.0,0.7604124105046545,0.7299811097296636,0.7548420384739278,0.96822256976467,0.8976004374859732,0.9691016962784303,0.9243342547364493,0.9458998307036529,0.9320958865489016,0.7798346876649331,0.8823002322203773,0.9430570641152195,0.9154766066561981,0.9706509854480323,0.7301751215652201,0.9676829003866689,0.8043507388820597,0.8411859242656031,0.9922012908274113,1.0,1.0,1.0,0.9916900986449272,0.7632504091826321,0.7957470425908624,0.7474977024923755,0.7490149256054512,0.7608482661052844,0.885215279353905,0.9677763491379308,0.8959787181302733,0.9821581878248818,0.977521645342008,1.0,0.7565773419251576,0.8043063775078725,0.9110699965719311,0.6932872378978174,0.8482390949923726,0.765822575218281,0.0,0.9513451743457682,1.0,0.9428273472420889,0.9336080495126836,0.8882800181401687,0.9272274958228788,0.9654812414676569,0.8935836580875374,0.8782567311985482,0.885053426547014,0.8866469122629916,0.7555909016158777,0.7492155348252942,0.871743903373901,0.8590926722606965,0.8399918239576087,0.9833456586149572,0.9481861760264051,0.9516090236899887,0.9681695291532897,0.7500345854113912,0.8019581136770659,0.9842307854739821,1.0,1.0,1.0
NZ_CP111038.1_v1,0.9610942210395212,1.0,0.9852456853491564,0.9858542802678645,0.9850575961576057,0.9472533965314417,0.9791926331847076,0.9683537495818141,0.9683537495818141,1.0,1.0,1.0,1.0,0.9499364861083199,0.8918744172260686,0.9620790966346079,1.0,0.9753992703011835,1.0,1.0,0.9887774787890675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615298443335878,0.9879906741214063,0.9718389228246207,1.0,1.0,0.9611511405238341,0.9859365228244467,0.9617916409659514,1.0,1.0,0.9619047013680028,0.902716384634876,1.0,0.9508193818133532,1.0,0.9695049045736864,0.9480613243554722,0.9614088225815409,0.9888599973273832,0.9857720377112823,0.9891900714806459,0.9752629432831836,0.9887774787890675,1.0,0.9869234335034329,1.0,1.0,0.961113910251441,0.9859365228244467,0.9892725900189615,0.9827179596953893,0.9615297613874725,0.9812892767599062,0.9844039530752613,1.0,1.0,1.0,0.9631814994465079,1.0,0.9538578229774042,1.0,0.9498462887862252,0.9753246012635344,0.9619250103460751,0.9753992703011835,1.0,1.0,1.0,0.989892616529915,0.952791970221301,0.9894832977331512,1.0,0.9527793988857901,1.0,1.0,0.9496097695201874,0.949200966293706,0.9496874082015506,0.989357543530539,0.9198810092814236,0.9578418427374761,0.9894157289721563,0.9213793153037481,0.921065098356527,0.9857720377112823,0.9619250103460751,0.9625788190565226,1.0,0.9899115797259189,0.948636981608613,1.0,0.9729997355796236,0.9608746964541738,1.0,1.0,0.9921464817303537,1.0,1.0,0.9617169419945616,0.9860187653810288,0.9495056496551119,0.9487112928523456,0.9610000141644539,0.9863766781098482,1.0,0.8981884717632743,0.9908807518142697,0.9854430674849536,0.9910855899135381,0.9859365228244467,0.9436765070711988,0.9866767058336864,0.948632286072849,1.0,0.96178238803605,0.9513451743457682,0.0,0.9825841058078778,0.8460087462316643,1.0,0.8916173058651902,0.9790213272191738,1.0,1.0,1.0,0.986309059378046,0.8915575296919445,0.9545696582097206,0.9495528622582075,0.9895994175412086,0.9621154187662175,0.9735711405165902,1.0,0.9887467091646107,0.9884474046358047,1.0,0.961231778821322,0.9700785474696534,1.0,1.0,1.0,1.0
NZ_CP111039.1_v1,1.0,0.9914765003407237,1.0,0.9905888116424659,0.9815954865461838,1.0,0.9758034197225461,0.9820837500621182,0.9820837500621182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9903312798727701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9915792011100224,0.991870714913073,1.0,1.0,1.0,0.9830639445278246,1.0,1.0,1.0,1.0,0.9911745663898328,1.0,1.0,1.0,1.0,1.0,1.0,0.9904664428409933,0.9905480171768033,0.9905421059930489,1.0,0.9903312798727701,1.0,0.9830066172975699,0.992149607762216,0.9917578721103328,1.0,0.9906248625656098,1.0,1.0,1.0,0.9903151165368821,0.9838600892364352,1.0,1.0,1.0,1.0,1.0,1.0,0.9609600268966635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9913045877573207,1.0,0.9903312798727701,1.0,1.0,1.0,1.0,0.9921934843117229,1.0,1.0,0.9917736734860404,1.0,0.9704297441269527,0.991921524469153,1.0,0.9909667461321365,0.9906067251446492,1.0,1.0,0.9904370182818606,0.9819444801659613,1.0,1.0,0.9908165016833741,0.990897835737788,1.0,1.0,0.9925159273510213,1.0,1.0,1.0,0.9905480171768033,0.9907880698000409,1.0,1.0,1.0,0.9918548037931136,1.0,1.0,0.9905999524395747,0.989712846518514,0.9905480171768033,0.9920246947833278,0.9758034197225461,1.0,1.0,1.0,1.0,0.9825841058078778,0.0,1.0,1.0,1.0,1.0,0.974742471179851,0.9789319020526241,1.0,1.0,1.0,1.0,1.0,0.9697365603024329,1.0,1.0,0.9916993071421347,0.9827082531622803,0.9783322402764724,0.9918403155602769,1.0,1.0,1.0,1.0,1.0,1.0
NZ_CP111040.1_v1,0.9618027606292522,1.0,0.9881013591525455,0.9885640840743909,0.9543438814900126,0.9501574440159466,0.9746379105274736,0.988400696029211,0.988400696029211,0.9924722884434471,0.9914422912926623,1.0,1.0,0.9443703043911674,0.8348849470760666,0.9623757198976421,1.0,0.9753545588588882,1.0,1.0,0.9832883871604845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9465810654929383,0.982647420739038,0.9895274855578019,1.0,1.0,0.9616162592350291,0.9807266875962793,0.9620849541864752,0.9921310321862167,0.9925443622774992,0.9621979707551498,0.9044421497336507,1.0,0.9457874888878051,0.963916215581698,0.9885332595031628,0.951443603669881,0.9619482257493955,0.9833433052138261,0.9888284983154454,0.9840005823602513,0.9750786063995578,0.9832883871604845,1.0,0.982151491957533,0.9923037289989238,0.9926028503783033,0.9614652239686489,0.9889607054359727,0.9914265468920773,1.0,0.9620918070081366,0.9915785875280573,1.0,0.9926122236942619,0.975544043498268,1.0,0.9637672190686337,1.0,0.9621667610323889,0.9827256646649902,0.9360453393131924,0.9753054542915022,0.962478418120291,0.9675891300952862,1.0,1.0,1.0,0.9564685712172127,0.962021792986735,0.9828231610228453,0.9921310321862167,0.961865875170619,1.0,1.0,0.9527890926022624,0.9346046750604522,0.9378098951228319,0.9836253832772236,0.8652442195874459,0.9813786271830445,0.9749710191048615,0.8738929030565838,0.9153520327520174,0.9810429133653668,0.962478418120291,0.9628009944709127,1.0,0.9922853256727615,0.9363357644162675,0.9924914429257793,0.9883578348598039,0.9887623947551818,1.0,1.0,1.0,1.0,1.0,0.9621509259021227,0.9888646681880425,0.9447171783743681,0.944466914599493,0.9541361996520723,0.9735252330924502,1.0,0.8881057629615253,0.9826942898292519,0.9881355690813072,0.9827034801603782,0.9802202965377854,0.9619445125324035,0.9746379105274736,0.9434487043127657,1.0,0.9619364944019293,0.9428273472420889,0.8460087462316643,1.0,0.0,1.0,0.8345128709073771,0.9897539481591363,1.0,1.0,0.9638029068331871,0.9637021224243634,0.8352013119787443,0.942399081938079,0.945104039624067,0.9661845140009806,0.9618662759307103,0.9661030278446017,1.0,0.9834030183624679,0.9834282686145113,1.0,0.9462413766998135,0.9824558595019722,1.0,1.0,1.0,1.0
NZ_CP119783.1_v1,0.9156540014290546,0.9925838100961368,0.9776575173177243,0.9719500665812325,0.9616856359530325,0.9639259594567311,0.9641358240388804,0.955603069818965,0.955603069818965,0.991803158527309,1.0,0.9749956927191231,1.0,0.9485655976506701,0.9738995311001157,0.9755123595765909,1.0,0.9915149883192848,1.0,1.0,0.9117065405250884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9193503109880413,1.0,0.9913758350382115,0.96531040421647,0.9810674723506874,0.9325139220416705,1.0,1.0,0.9002383373143871,0.982635059381706,0.9831112186540988,1.0,1.0,0.9831519989599331,1.0,1.0,0.9645282315272874,0.9827587765527893,0.9643744091046415,0.9761064376857341,0.9754671994295323,0.9054399523507284,0.9254654875926236,0.9053744492641395,0.9753630590740064,0.9150481100453143,1.0,0.9738406106666155,0.992445790898768,0.9818806662182622,0.9496505930474053,0.9648271596419027,0.9030129561713764,0.9451041592099183,0.8752677772179427,0.924679994336985,0.9527672272543977,0.9428761669840031,0.9758113556091158,0.983559913672992,0.9752357597465799,1.0,0.9657619261476671,0.9926109248113707,0.9490890558201002,0.9354522129385916,0.9831402521234803,0.9831069775678697,0.9539316248397304,1.0,1.0,0.9924884250169874,0.9485438649783036,0.9029526321561951,0.9824670025644141,0.9338214846402322,1.0,1.0,0.9643008343107098,0.9580954499390495,0.9760087138749549,0.9757537032331082,0.9750730003229677,0.9877047377909636,0.9925399532664274,1.0,0.9746254521930285,0.982813285257581,0.9915149883192848,1.0,0.9763087658041288,1.0,0.9566856695375187,0.9836411518867463,0.963924180802897,0.9363881410942286,1.0,1.0,1.0,1.0,0.9823495248329738,0.9469562707701339,0.9828658474425298,0.9563848594853538,0.9169458542739675,0.9572917836650403,0.9830359739165955,0.9832982870150986,0.9737410919193441,0.9821098951976166,0.9674109771165721,1.0,0.9645729927737411,0.9622125866753097,0.9641358240388804,0.9832774976880477,0.9836008398222467,0.9832876569451153,0.9336080495126836,1.0,1.0,1.0,0.0,0.9730617878161871,0.0,0.991803158527309,0.9574476345373046,0.9669948281483027,0.9342732631467086,0.973322425289877,0.9493431615676742,0.9494380010557879,0.9642568104871115,0.9578130455218962,0.9839585250866478,0.9924007095696923,0.9924247199659966,0.991803158527309,0.9489890598052807,0.9572714381601046,0.944325545159019,0.9825914578421877,1.0,1.0,1.0
NZ_CP119784.1_v1,0.927388001687164,0.9321373680278673,0.9648788636530715,0.9698687659476262,0.9624482878914115,0.9427526029347209,0.9599483239543921,0.9466225134671075,0.9466225134671075,1.0,0.9918932337083277,1.0,1.0,0.8834558876042465,0.3013938145125845,0.9609412248772096,1.0,0.9747792123876677,1.0,1.0,0.967098938463692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.927368612495453,0.9266199323776647,0.9920613267626694,1.0,1.0,0.8678431452737371,0.9840288346563033,0.9614779217340296,1.0,0.9893525564375355,0.9615910816234023,0.8862716345305374,1.0,0.9263063679151453,0.9834437975375481,0.9593091288003155,0.9325084116099789,0.9609194339801918,0.9595505655860037,0.965504126570786,0.9623101169111682,0.9747827873007711,0.967098938463692,1.0,0.9918677005861491,0.9840288346563033,0.9666158425624105,0.9126842238270614,0.9654741662317574,0.9687029689224529,0.9473725770389355,0.9282724434463764,1.0,0.951529743556034,0.9834645671644889,1.0,0.992608628498614,0.9546163189543545,1.0,0.9614421695570324,1.0,0.925924475112777,0.974633942701876,0.9612785323150003,0.9747792123876677,1.0,1.0,1.0,1.0,0.870428649451435,0.967098938463692,1.0,0.9533442964774042,1.0,1.0,0.9280703012629599,0.9282474087981504,0.9465918769716282,1.0,0.8620323683241616,0.9839663807387424,1.0,0.8630471126631976,0.9205483193182707,0.9840288346563033,0.9612785323150003,0.9447063204720922,1.0,1.0,0.9190795589207129,1.0,0.9461846765913604,0.946448415811977,1.0,1.0,0.9921124732998634,1.0,1.0,0.9210330960561327,0.9842823452173143,0.9268570114312206,0.9260992089111495,0.9273258556478042,1.0,1.0,0.7106436459451567,1.0,1.0,0.9799736451234901,0.9654741662317574,0.9186296243299525,0.9599483239543921,0.9444793350720324,0.9919273530950772,0.9380256717340716,0.8882800181401687,0.8916173058651902,1.0,0.8345128709073771,0.9730617878161871,0.0,0.9731233279188021,0.9896878445988727,0.9923060322372901,1.0,1.0,0.3149233973270825,0.9313977284472339,0.9264631750523029,0.9737956658526744,0.9611245342213937,0.9657600326022138,1.0,0.9924551800080913,0.9818188767850894,1.0,0.9282017065939429,0.9394764973343344,1.0,1.0,1.0,1.0
NZ_CP119792.1_v1,0.9156419318389818,0.9923886472039298,0.9660035843270445,0.9612044573074757,0.9619553116457065,0.9531251760657004,0.9531702139662981,0.9439165735000656,0.9439165735000656,0.9808323333351759,1.0,0.9749458093119134,1.0,0.945653791099271,0.9739640731589558,0.9755685693872799,1.0,0.9915249367540846,1.0,1.0,0.9015715236916554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9169441009691226,1.0,0.9913758350382115,0.9653846613757899,0.969380886488633,0.9111265654837146,1.0,1.0,0.9083263730279035,0.9716432554660148,0.983185790114951,1.0,1.0,0.9832265704207853,0.9809354361253144,1.0,0.9542269325617391,0.982801486896016,0.9537199314925798,0.9645672654801961,0.9754779393459387,0.8945188522675271,0.9142455471725639,0.8942541117650883,0.9754195037087182,0.9049130932118813,1.0,0.9525112299383168,0.992445790898768,0.9818806662182622,0.9571332974528556,0.9536715042686658,0.8928849322429131,0.9448505195311412,0.8509360721485384,0.9131921105522737,0.9603155844333631,0.9424392836116404,0.9833753838375933,0.983559913672992,0.9752682010716698,1.0,0.9657943247305631,0.9926109248113707,0.9468671797022622,0.943161114167503,0.964635382127222,0.9831168778980734,0.9550086708088562,1.0,1.0,0.983958297907174,0.9565322417016876,0.8936542418480099,0.9825977824364134,0.9414100252429324,1.0,1.0,0.9534644049780173,0.9480833956071143,0.9716201389446038,0.9570667502931511,0.9492957568354503,0.9765872322777402,0.9823930583111811,0.9898932148831869,0.9633601279853269,0.9716577152562523,0.9730101183230263,1.0,0.9760752921571335,0.9722157420119302,0.945250145409816,0.9838038428259875,0.955878551593901,0.9319878712839662,1.0,1.0,1.0,1.0,0.9743098248945931,0.9382450564888417,0.9718917095668144,0.944562829632188,0.9054099716209258,0.9573373808883019,0.969990222420982,0.974580712654546,0.9734183816251437,0.9734769200262028,0.9560993358842585,1.0,0.9535811888580499,0.9622547861505217,0.9531702139662981,0.9650671157589847,0.9836008398222467,0.9833200982702052,0.9272274958228788,0.9790213272191738,1.0,0.9897539481591363,0.0,0.9731233279188021,0.0,0.991540859600183,0.957156664770392,0.9548516975968822,0.9216205302707504,0.9733952287322486,0.9453349114449915,0.9454297509331053,0.9540231154305823,0.9596895093462573,0.9654536550903894,0.9923227681293814,0.9795099374628277,0.9687077935656617,0.9493120232722688,0.957363629291072,0.9320997759434815,0.9827269428252073,1.0,1.0,1.0
NZ_CP119798.1_v1,0.9913063802562369,0.8679912201465001,0.9812321790382151,0.9678516718315665,0.9787467610386656,1.0,0.841976695835837,0.8711401919887604,0.8788709923074856,0.965503965967945,0.9793703244865579,0.9793092933078164,0.9793211486351162,0.9801864954365573,0.9893768934513926,0.9906784756275677,0.9788044897184287,1.0,1.0,0.979354472900503,0.9905536400101306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9913063802562369,0.8797895980220125,0.8730272892185864,1.0,0.9712124231574617,0.9804348845720934,0.9684706427303543,0.9913063802562369,0.9711200216167895,0.9892799315259291,0.9913063802562369,0.9916770532738831,0.9797278089608459,0.9913063802562369,0.9619146336180799,0.9775392195981861,1.0,0.9922303554770259,0.9909637229548046,0.9775303096212232,0.9908728421638442,1.0,0.9905536400101306,0.979354472900503,0.8663789166834145,0.8836735835768164,0.8636534877083897,0.9904226378582243,0.968211795104901,1.0,0.9778644449146572,0.9910579911207008,0.9794070363067288,0.9685993782080798,0.987846062643941,0.989513538004211,0.987564059733652,0.9520969069505184,1.0,1.0,0.8640344461712604,0.9908096019851648,0.9908096019851648,0.9835773785145557,0.9925193873938549,0.979466608524188,1.0,1.0,0.8805203335876189,0.9801864954365573,0.9905536400101306,0.9879906741214063,1.0,0.9840310587138632,0.9922988638431521,0.991554769391773,0.9910579911207008,0.9908096019851648,0.8820152125524275,0.9843216832646062,0.8660652484770583,0.866605192515717,0.9867732785327032,1.0,0.9683425943091053,1.0,0.9921090108210662,0.9689510134982172,0.9792585045703406,0.9913063802562369,0.9893934846485903,0.9679614325744396,0.9776291192977464,1.0,1.0,1.0,1.0,1.0,0.9792313715712743,0.968211795104901,0.9824082938460265,0.9910579911207008,0.9913063802562369,0.9747264371782707,0.9413007544507771,0.9893768934513926,0.9878435105021266,0.9781780823976083,0.989268297147026,0.9684706427303543,0.9807529947699483,0.841976695835837,0.9830835593076354,0.9797324673175245,0.9760976148706828,0.9654812414676569,1.0,0.974742471179851,1.0,0.991803158527309,0.9896878445988727,0.991540859600183,0.0,0.9450437247496076,0.9874214368184052,0.9797799888099854,0.9892041600115778,0.9913063802562369,0.9913063802562369,0.9708583539140647,0.9923055455853127,0.9925193873938549,0.716788183797895,0.7841249595596215,0.7248772197511013,0.9723312132779082,0.9910579911207008,0.9780275006521523,1.0,1.0,1.0,1.0
NZ_CP119799.1_v1,0.8918196313405286,0.9863322434048386,0.9893872473564107,0.8949429939378847,0.8749241545723934,0.903633979798018,0.9430405394234137,0.945770356029369,0.945770356029369,1.0,1.0,1.0,0.9745604272397617,0.9118652580062958,0.9920043080113015,0.9037424659380788,0.979334729195473,0.9606872953899996,1.0,1.0,0.971547721794486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9212608949144969,0.9791656301762305,0.9858435283739994,1.0,0.9493236019047134,0.9124146629933118,0.8950699110488848,0.9117745233262465,0.9804646480400545,0.9801384225854027,0.9118740356541669,0.992618110694254,0.9814282011878522,0.9481779759724043,0.8496784180782629,0.8948216996656789,0.9129127218172414,0.9022710445361053,0.9719120296823724,0.895080921545825,0.9718607696163145,0.9124863321254112,0.9801645667145379,1.0,0.9886088011886869,0.9868625965437694,0.9792589850767719,0.9119671420472586,0.894307572173015,0.9718382243337901,0.8513640616475933,0.8938220542564472,0.980070821290419,0.8971099571894888,0.9022340540026772,0.9704861035757895,0.8988020311663255,0.8548268539638901,1.0,0.8954485344643934,0.9565725408872103,0.9153299484274748,0.9117131822775376,0.9118741562795848,0.9118082743056279,0.9924641941299455,1.0,1.0,0.9861819300861747,0.9117812489036927,0.971547721794486,0.9675797766096004,0.9119874842822817,0.9904265897303686,1.0,0.911963338898823,0.9139867845024394,0.9144364408117287,0.9768555502083832,0.9793934196230519,0.9567668361433932,0.9766835884991659,0.9850565274690173,1.0,0.8947981073663895,0.9606872953899996,0.9914685935692401,0.9060072331632171,0.9574219035544319,0.9118494792952058,0.9918314234979045,0.8953494486252525,0.8660615477872822,1.0,0.9906135284374672,1.0,1.0,1.0,0.9113985985540887,0.8958211230948034,0.9123019574076655,0.9120315914928403,0.9119481767993656,0.8999948177686018,0.9865520569588665,1.0,0.9530467533704544,0.9688368052941289,1.0,0.8946832140726759,0.9052048702094015,0.9430405394234137,0.9139619087526505,0.8980546192743974,0.912789051526288,0.8935836580875374,1.0,0.9789319020526241,1.0,0.9574476345373046,0.9923060322372901,0.957156664770392,0.9450437247496076,0.0,0.8962991001200727,0.8923165349757688,0.9918534458983072,0.9116241506859398,0.9119831646217139,0.8356595995274463,0.9026526083817688,0.915163696471071,0.9435162296082351,0.9553409782125553,0.9442835807286791,0.9763636943506212,0.9122311559054749,0.8515916091102754,0.980576942061587,1.0,1.0,1.0
